GEO_ID|GEO_ID2|SUMLEV|GEONAME|GEOCOMP|STATE|COUNTY|TRACT|BLKGROUP
15000US530330298014|530330298014|150|"Block Group 4, Census Tract 298.01, King County, Washington"|00|53|033|029801|4
15000US530330298015|530330298015|150|"Block Group 5, Census Tract 298.01, King County, Washington"|00|53|033|029801|5
15000US530330298016|530330298016|150|"Block Group 6, Census Tract 298.01, King County, Washington"|00|53|033|029801|6
15000US530330298021|530330298021|150|"Block Group 1, Census Tract 298.02, King County, Washington"|00|53|033|029802|1
15000US530330298022|530330298022|150|"Block Group 2, Census Tract 298.02, King County, Washington"|00|53|033|029802|2
15000US530330298023|530330298023|150|"Block Group 3, Census Tract 298.02, King County, Washington"|00|53|033|029802|3
15000US530330298024|530330298024|150|"Block Group 4, Census Tract 298.02, King County, Washington"|00|53|033|029802|4
15000US530330298025|530330298025|150|"Block Group 5, Census Tract 298.02, King County, Washington"|00|53|033|029802|5
15000US530330298026|530330298026|150|"Block Group 6, Census Tract 298.02, King County, Washington"|00|53|033|029802|6
15000US530330299011|530330299011|150|"Block Group 1, Census Tract 299.01, King County, Washington"|00|53|033|029901|1
15000US530330299012|530330299012|150|"Block Group 2, Census Tract 299.01, King County, Washington"|00|53|033|029901|2
15000US530330299013|530330299013|150|"Block Group 3, Census Tract 299.01, King County, Washington"|00|53|033|029901|3
15000US530330299021|530330299021|150|"Block Group 1, Census Tract 299.02, King County, Washington"|00|53|033|029902|1
15000US530330299022|530330299022|150|"Block Group 2, Census Tract 299.02, King County, Washington"|00|53|033|029902|2
15000US530330299023|530330299023|150|"Block Group 3, Census Tract 299.02, King County, Washington"|00|53|033|029902|3
15000US530330300021|530330300021|150|"Block Group 1, Census Tract 300.02, King County, Washington"|00|53|033|030002|1
15000US530330300022|530330300022|150|"Block Group 2, Census Tract 300.02, King County, Washington"|00|53|033|030002|2
15000US530330300023|530330300023|150|"Block Group 3, Census Tract 300.02, King County, Washington"|00|53|033|030002|3
15000US530330300024|530330300024|150|"Block Group 4, Census Tract 300.02, King County, Washington"|00|53|033|030002|4
15000US530330300025|530330300025|150|"Block Group 5, Census Tract 300.02, King County, Washington"|00|53|033|030002|5
15000US530330300026|530330300026|150|"Block Group 6, Census Tract 300.02, King County, Washington"|00|53|033|030002|6
15000US530330300031|530330300031|150|"Block Group 1, Census Tract 300.03, King County, Washington"|00|53|033|030003|1
15000US530330300032|530330300032|150|"Block Group 2, Census Tract 300.03, King County, Washington"|00|53|033|030003|2
15000US530330300033|530330300033|150|"Block Group 3, Census Tract 300.03, King County, Washington"|00|53|033|030003|3
15000US530330300034|530330300034|150|"Block Group 4, Census Tract 300.03, King County, Washington"|00|53|033|030003|4
15000US530330300035|530330300035|150|"Block Group 5, Census Tract 300.03, King County, Washington"|00|53|033|030003|5
15000US530330300036|530330300036|150|"Block Group 6, Census Tract 300.03, King County, Washington"|00|53|033|030003|6
15000US530330300041|530330300041|150|"Block Group 1, Census Tract 300.04, King County, Washington"|00|53|033|030004|1
15000US530330300042|530330300042|150|"Block Group 2, Census Tract 300.04, King County, Washington"|00|53|033|030004|2
15000US530330300043|530330300043|150|"Block Group 3, Census Tract 300.04, King County, Washington"|00|53|033|030004|3
15000US530330300044|530330300044|150|"Block Group 4, Census Tract 300.04, King County, Washington"|00|53|033|030004|4
15000US530330301001|530330301001|150|"Block Group 1, Census Tract 301, King County, Washington"|00|53|033|030100|1
15000US530330301002|530330301002|150|"Block Group 2, Census Tract 301, King County, Washington"|00|53|033|030100|2
15000US530330301003|530330301003|150|"Block Group 3, Census Tract 301, King County, Washington"|00|53|033|030100|3
15000US530330301004|530330301004|150|"Block Group 4, Census Tract 301, King County, Washington"|00|53|033|030100|4
15000US530330301005|530330301005|150|"Block Group 5, Census Tract 301, King County, Washington"|00|53|033|030100|5
15000US530330301006|530330301006|150|"Block Group 6, Census Tract 301, King County, Washington"|00|53|033|030100|6
15000US530330301007|530330301007|150|"Block Group 7, Census Tract 301, King County, Washington"|00|53|033|030100|7
15000US530330302011|530330302011|150|"Block Group 1, Census Tract 302.01, King County, Washington"|00|53|033|030201|1
15000US530330302012|530330302012|150|"Block Group 2, Census Tract 302.01, King County, Washington"|00|53|033|030201|2
15000US530330302013|530330302013|150|"Block Group 3, Census Tract 302.01, King County, Washington"|00|53|033|030201|3
15000US530330302014|530330302014|150|"Block Group 4, Census Tract 302.01, King County, Washington"|00|53|033|030201|4
15000US530330302021|530330302021|150|"Block Group 1, Census Tract 302.02, King County, Washington"|00|53|033|030202|1
15000US530330302022|530330302022|150|"Block Group 2, Census Tract 302.02, King County, Washington"|00|53|033|030202|2
15000US530330302023|530330302023|150|"Block Group 3, Census Tract 302.02, King County, Washington"|00|53|033|030202|3
15000US530330302024|530330302024|150|"Block Group 4, Census Tract 302.02, King County, Washington"|00|53|033|030202|4
15000US530330302025|530330302025|150|"Block Group 5, Census Tract 302.02, King County, Washington"|00|53|033|030202|5
15000US530330303031|530330303031|150|"Block Group 1, Census Tract 303.03, King County, Washington"|00|53|033|030303|1
15000US530330303032|530330303032|150|"Block Group 2, Census Tract 303.03, King County, Washington"|00|53|033|030303|2
15000US530330303033|530330303033|150|"Block Group 3, Census Tract 303.03, King County, Washington"|00|53|033|030303|3
15000US530330303034|530330303034|150|"Block Group 4, Census Tract 303.03, King County, Washington"|00|53|033|030303|4
15000US530330303035|530330303035|150|"Block Group 5, Census Tract 303.03, King County, Washington"|00|53|033|030303|5
15000US530330303036|530330303036|150|"Block Group 6, Census Tract 303.03, King County, Washington"|00|53|033|030303|6
15000US530330303037|530330303037|150|"Block Group 7, Census Tract 303.03, King County, Washington"|00|53|033|030303|7
15000US530330303041|530330303041|150|"Block Group 1, Census Tract 303.04, King County, Washington"|00|53|033|030304|1
15000US530330303042|530330303042|150|"Block Group 2, Census Tract 303.04, King County, Washington"|00|53|033|030304|2
15000US530330303043|530330303043|150|"Block Group 3, Census Tract 303.04, King County, Washington"|00|53|033|030304|3
15000US530330303051|530330303051|150|"Block Group 1, Census Tract 303.05, King County, Washington"|00|53|033|030305|1
15000US530330303052|530330303052|150|"Block Group 2, Census Tract 303.05, King County, Washington"|00|53|033|030305|2
15000US530330303053|530330303053|150|"Block Group 3, Census Tract 303.05, King County, Washington"|00|53|033|030305|3
15000US530330303054|530330303054|150|"Block Group 4, Census Tract 303.05, King County, Washington"|00|53|033|030305|4
15000US530330303061|530330303061|150|"Block Group 1, Census Tract 303.06, King County, Washington"|00|53|033|030306|1
15000US530330303062|530330303062|150|"Block Group 2, Census Tract 303.06, King County, Washington"|00|53|033|030306|2
15000US530330303063|530330303063|150|"Block Group 3, Census Tract 303.06, King County, Washington"|00|53|033|030306|3
15000US530330303064|530330303064|150|"Block Group 4, Census Tract 303.06, King County, Washington"|00|53|033|030306|4
15000US530330303065|530330303065|150|"Block Group 5, Census Tract 303.06, King County, Washington"|00|53|033|030306|5
15000US530330303066|530330303066|150|"Block Group 6, Census Tract 303.06, King County, Washington"|00|53|033|030306|6
15000US530330303081|530330303081|150|"Block Group 1, Census Tract 303.08, King County, Washington"|00|53|033|030308|1
15000US530330303082|530330303082|150|"Block Group 2, Census Tract 303.08, King County, Washington"|00|53|033|030308|2
15000US530330303083|530330303083|150|"Block Group 3, Census Tract 303.08, King County, Washington"|00|53|033|030308|3
15000US530330303091|530330303091|150|"Block Group 1, Census Tract 303.09, King County, Washington"|00|53|033|030309|1
15000US530330303092|530330303092|150|"Block Group 2, Census Tract 303.09, King County, Washington"|00|53|033|030309|2
15000US530330303093|530330303093|150|"Block Group 3, Census Tract 303.09, King County, Washington"|00|53|033|030309|3
15000US530330303094|530330303094|150|"Block Group 4, Census Tract 303.09, King County, Washington"|00|53|033|030309|4
15000US530330303101|530330303101|150|"Block Group 1, Census Tract 303.10, King County, Washington"|00|53|033|030310|1
15000US530330303102|530330303102|150|"Block Group 2, Census Tract 303.10, King County, Washington"|00|53|033|030310|2
15000US530330303103|530330303103|150|"Block Group 3, Census Tract 303.10, King County, Washington"|00|53|033|030310|3
15000US530330303111|530330303111|150|"Block Group 1, Census Tract 303.11, King County, Washington"|00|53|033|030311|1
15000US530330303112|530330303112|150|"Block Group 2, Census Tract 303.11, King County, Washington"|00|53|033|030311|2
15000US530330303113|530330303113|150|"Block Group 3, Census Tract 303.11, King County, Washington"|00|53|033|030311|3
15000US530330303114|530330303114|150|"Block Group 4, Census Tract 303.11, King County, Washington"|00|53|033|030311|4
15000US530330303121|530330303121|150|"Block Group 1, Census Tract 303.12, King County, Washington"|00|53|033|030312|1
15000US530330303122|530330303122|150|"Block Group 2, Census Tract 303.12, King County, Washington"|00|53|033|030312|2
15000US530330303123|530330303123|150|"Block Group 3, Census Tract 303.12, King County, Washington"|00|53|033|030312|3
15000US530330303124|530330303124|150|"Block Group 4, Census Tract 303.12, King County, Washington"|00|53|033|030312|4
15000US530330304011|530330304011|150|"Block Group 1, Census Tract 304.01, King County, Washington"|00|53|033|030401|1
15000US530330304012|530330304012|150|"Block Group 2, Census Tract 304.01, King County, Washington"|00|53|033|030401|2
15000US530330304013|530330304013|150|"Block Group 3, Census Tract 304.01, King County, Washington"|00|53|033|030401|3
15000US530330304014|530330304014|150|"Block Group 4, Census Tract 304.01, King County, Washington"|00|53|033|030401|4
15000US530330304015|530330304015|150|"Block Group 5, Census Tract 304.01, King County, Washington"|00|53|033|030401|5
15000US530330304031|530330304031|150|"Block Group 1, Census Tract 304.03, King County, Washington"|00|53|033|030403|1
15000US530330304032|530330304032|150|"Block Group 2, Census Tract 304.03, King County, Washington"|00|53|033|030403|2
15000US530330304033|530330304033|150|"Block Group 3, Census Tract 304.03, King County, Washington"|00|53|033|030403|3
15000US530330304041|530330304041|150|"Block Group 1, Census Tract 304.04, King County, Washington"|00|53|033|030404|1
15000US530330304042|530330304042|150|"Block Group 2, Census Tract 304.04, King County, Washington"|00|53|033|030404|2
15000US530330304043|530330304043|150|"Block Group 3, Census Tract 304.04, King County, Washington"|00|53|033|030404|3
15000US530330305011|530330305011|150|"Block Group 1, Census Tract 305.01, King County, Washington"|00|53|033|030501|1
15000US530330305012|530330305012|150|"Block Group 2, Census Tract 305.01, King County, Washington"|00|53|033|030501|2
15000US530330305031|530330305031|150|"Block Group 1, Census Tract 305.03, King County, Washington"|00|53|033|030503|1
15000US530330305032|530330305032|150|"Block Group 2, Census Tract 305.03, King County, Washington"|00|53|033|030503|2
15000US530330305033|530330305033|150|"Block Group 3, Census Tract 305.03, King County, Washington"|00|53|033|030503|3
15000US530330305041|530330305041|150|"Block Group 1, Census Tract 305.04, King County, Washington"|00|53|033|030504|1
15000US530330305042|530330305042|150|"Block Group 2, Census Tract 305.04, King County, Washington"|00|53|033|030504|2
15000US530330305043|530330305043|150|"Block Group 3, Census Tract 305.04, King County, Washington"|00|53|033|030504|3
15000US530330305044|530330305044|150|"Block Group 4, Census Tract 305.04, King County, Washington"|00|53|033|030504|4
15000US530330306001|530330306001|150|"Block Group 1, Census Tract 306, King County, Washington"|00|53|033|030600|1
15000US530330306002|530330306002|150|"Block Group 2, Census Tract 306, King County, Washington"|00|53|033|030600|2
15000US530330306003|530330306003|150|"Block Group 3, Census Tract 306, King County, Washington"|00|53|033|030600|3
15000US530330306004|530330306004|150|"Block Group 4, Census Tract 306, King County, Washington"|00|53|033|030600|4
15000US530330307001|530330307001|150|"Block Group 1, Census Tract 307, King County, Washington"|00|53|033|030700|1
15000US530330307002|530330307002|150|"Block Group 2, Census Tract 307, King County, Washington"|00|53|033|030700|2
15000US530330307003|530330307003|150|"Block Group 3, Census Tract 307, King County, Washington"|00|53|033|030700|3
15000US530330307004|530330307004|150|"Block Group 4, Census Tract 307, King County, Washington"|00|53|033|030700|4
15000US530330308011|530330308011|150|"Block Group 1, Census Tract 308.01, King County, Washington"|00|53|033|030801|1
15000US530330308012|530330308012|150|"Block Group 2, Census Tract 308.01, King County, Washington"|00|53|033|030801|2
15000US530330308013|530330308013|150|"Block Group 3, Census Tract 308.01, King County, Washington"|00|53|033|030801|3
15000US530330308014|530330308014|150|"Block Group 4, Census Tract 308.01, King County, Washington"|00|53|033|030801|4
