GEO_ID|GEO_ID2|SUMLEVEL|GEO_NAME|P001001
Geography Identifier|Geography Identifier|Geographic Summary Level|Geography|Total population: Total
15000US530330038002|530330038002|150|Block Group 2, Census Tract 38, King County, Washington|540
15000US530330038003|530330038003|150|Block Group 3, Census Tract 38, King County, Washington|782
15000US530330039001|530330039001|150|Block Group 1, Census Tract 39, King County, Washington|559
15000US530330039002|530330039002|150|Block Group 2, Census Tract 39, King County, Washington|507
15000US530330039003|530330039003|150|Block Group 3, Census Tract 39, King County, Washington|528
15000US530330039004|530330039004|150|Block Group 4, Census Tract 39, King County, Washington|1094
15000US530330040001|530330040001|150|Block Group 1, Census Tract 40, King County, Washington|1464
15000US530330040002|530330040002|150|Block Group 2, Census Tract 40, King County, Washington|888
15000US530330041001|530330041001|150|Block Group 1, Census Tract 41, King County, Washington|1051
15000US530330041002|530330041002|150|Block Group 2, Census Tract 41, King County, Washington|652
15000US530330041003|530330041003|150|Block Group 3, Census Tract 41, King County, Washington|1089
15000US530330041004|530330041004|150|Block Group 4, Census Tract 41, King County, Washington|1253
15000US530330041005|530330041005|150|Block Group 5, Census Tract 41, King County, Washington|1030
15000US530330041006|530330041006|150|Block Group 6, Census Tract 41, King County, Washington|734
15000US530330041007|530330041007|150|Block Group 7, Census Tract 41, King County, Washington|715
15000US530330041008|530330041008|150|Block Group 8, Census Tract 41, King County, Washington|981
15000US530330042001|530330042001|150|Block Group 1, Census Tract 42, King County, Washington|1237
15000US530330042002|530330042002|150|Block Group 2, Census Tract 42, King County, Washington|1067
15000US530330042003|530330042003|150|Block Group 3, Census Tract 42, King County, Washington|1018
15000US530330042004|530330042004|150|Block Group 4, Census Tract 42, King County, Washington|693
15000US530330042005|530330042005|150|Block Group 5, Census Tract 42, King County, Washington|719
15000US530330042006|530330042006|150|Block Group 6, Census Tract 42, King County, Washington|858
15000US530330042007|530330042007|150|Block Group 7, Census Tract 42, King County, Washington|796
15000US530330042008|530330042008|150|Block Group 8, Census Tract 42, King County, Washington|814
15000US530330043001|530330043001|150|Block Group 1, Census Tract 43, King County, Washington|1016
15000US530330043002|530330043002|150|Block Group 2, Census Tract 43, King County, Washington|868
15000US530330043003|530330043003|150|Block Group 3, Census Tract 43, King County, Washington|837
15000US530330043004|530330043004|150|Block Group 4, Census Tract 43, King County, Washington|2174
15000US530330043005|530330043005|150|Block Group 5, Census Tract 43, King County, Washington|1237
15000US530330044001|530330044001|150|Block Group 1, Census Tract 44, King County, Washington|1068
15000US530330044002|530330044002|150|Block Group 2, Census Tract 44, King County, Washington|728
15000US530330044003|530330044003|150|Block Group 3, Census Tract 44, King County, Washington|1519
15000US530330044004|530330044004|150|Block Group 4, Census Tract 44, King County, Washington|1489
15000US530330044005|530330044005|150|Block Group 5, Census Tract 44, King County, Washington|936
15000US530330045001|530330045001|150|Block Group 1, Census Tract 45, King County, Washington|898
15000US530330045002|530330045002|150|Block Group 2, Census Tract 45, King County, Washington|693
15000US530330045003|530330045003|150|Block Group 3, Census Tract 45, King County, Washington|778
15000US530330046001|530330046001|150|Block Group 1, Census Tract 46, King County, Washington|1052
15000US530330046002|530330046002|150|Block Group 2, Census Tract 46, King County, Washington|1230
15000US530330046003|530330046003|150|Block Group 3, Census Tract 46, King County, Washington|786
15000US530330047001|530330047001|150|Block Group 1, Census Tract 47, King County, Washington|1243
15000US530330047002|530330047002|150|Block Group 2, Census Tract 47, King County, Washington|601
15000US530330047003|530330047003|150|Block Group 3, Census Tract 47, King County, Washington|1232
15000US530330047004|530330047004|150|Block Group 4, Census Tract 47, King County, Washington|940
15000US530330047005|530330047005|150|Block Group 5, Census Tract 47, King County, Washington|900
15000US530330048001|530330048001|150|Block Group 1, Census Tract 48, King County, Washington|668
15000US530330048002|530330048002|150|Block Group 2, Census Tract 48, King County, Washington|1143
15000US530330048003|530330048003|150|Block Group 3, Census Tract 48, King County, Washington|1104
15000US530330048004|530330048004|150|Block Group 4, Census Tract 48, King County, Washington|1410
15000US530330049001|530330049001|150|Block Group 1, Census Tract 49, King County, Washington|929
15000US530330049002|530330049002|150|Block Group 2, Census Tract 49, King County, Washington|752
15000US530330049003|530330049003|150|Block Group 3, Census Tract 49, King County, Washington|1225
15000US530330049004|530330049004|150|Block Group 4, Census Tract 49, King County, Washington|797
15000US530330049005|530330049005|150|Block Group 5, Census Tract 49, King County, Washington|1006
15000US530330049006|530330049006|150|Block Group 6, Census Tract 49, King County, Washington|816
15000US530330050001|530330050001|150|Block Group 1, Census Tract 50, King County, Washington|740
15000US530330050002|530330050002|150|Block Group 2, Census Tract 50, King County, Washington|953
15000US530330050003|530330050003|150|Block Group 3, Census Tract 50, King County, Washington|970
15000US530330050004|530330050004|150|Block Group 4, Census Tract 50, King County, Washington|589
15000US530330051001|530330051001|150|Block Group 1, Census Tract 51, King County, Washington|733
15000US530330051002|530330051002|150|Block Group 2, Census Tract 51, King County, Washington|602
15000US530330051003|530330051003|150|Block Group 3, Census Tract 51, King County, Washington|725
15000US530330051004|530330051004|150|Block Group 4, Census Tract 51, King County, Washington|657
15000US530330051005|530330051005|150|Block Group 5, Census Tract 51, King County, Washington|703
15000US530330052001|530330052001|150|Block Group 1, Census Tract 52, King County, Washington|1177
15000US530330052002|530330052002|150|Block Group 2, Census Tract 52, King County, Washington|1026
