GEO_ID|GEO_ID2|SUMLEV|GEONAME|GEOCOMP|STATE|COUNTY|TRACT|BLKGROUP
15000US110010025022|110010025022|150|"Block Group 2, Census Tract 25.02, District of Columbia, District of Columbia"|00|11|001|002502|2
15000US110010025023|110010025023|150|"Block Group 3, Census Tract 25.02, District of Columbia, District of Columbia"|00|11|001|002502|3
15000US110010026002|110010026002|150|"Block Group 2, Census Tract 26, District of Columbia, District of Columbia"|00|11|001|002600|2
15000US110010026003|110010026003|150|"Block Group 3, Census Tract 26, District of Columbia, District of Columbia"|00|11|001|002600|3
15000US110010027011|110010027011|150|"Block Group 1, Census Tract 27.01, District of Columbia, District of Columbia"|00|11|001|002701|1
15000US110010027012|110010027012|150|"Block Group 2, Census Tract 27.01, District of Columbia, District of Columbia"|00|11|001|002701|2
15000US110010027021|110010027021|150|"Block Group 1, Census Tract 27.02, District of Columbia, District of Columbia"|00|11|001|002702|1
15000US110010027022|110010027022|150|"Block Group 2, Census Tract 27.02, District of Columbia, District of Columbia"|00|11|001|002702|2
15000US110010027023|110010027023|150|"Block Group 3, Census Tract 27.02, District of Columbia, District of Columbia"|00|11|001|002702|3
15000US110010028011|110010028011|150|"Block Group 1, Census Tract 28.01, District of Columbia, District of Columbia"|00|11|001|002801|1
15000US110010028022|110010028022|150|"Block Group 2, Census Tract 28.02, District of Columbia, District of Columbia"|00|11|001|002802|2
15000US110010029001|110010029001|150|"Block Group 1, Census Tract 29, District of Columbia, District of Columbia"|00|11|001|002900|1
15000US110010029002|110010029002|150|"Block Group 2, Census Tract 29, District of Columbia, District of Columbia"|00|11|001|002900|2
15000US110010030001|110010030001|150|"Block Group 1, Census Tract 30, District of Columbia, District of Columbia"|00|11|001|003000|1
15000US110010031001|110010031001|150|"Block Group 1, Census Tract 31, District of Columbia, District of Columbia"|00|11|001|003100|1
15000US110010031002|110010031002|150|"Block Group 2, Census Tract 31, District of Columbia, District of Columbia"|00|11|001|003100|2
15000US110010032001|110010032001|150|"Block Group 1, Census Tract 32, District of Columbia, District of Columbia"|00|11|001|003200|1
15000US110010032002|110010032002|150|"Block Group 2, Census Tract 32, District of Columbia, District of Columbia"|00|11|001|003200|2
15000US110010032003|110010032003|150|"Block Group 3, Census Tract 32, District of Columbia, District of Columbia"|00|11|001|003200|3
15000US110010032004|110010032004|150|"Block Group 4, Census Tract 32, District of Columbia, District of Columbia"|00|11|001|003200|4
15000US110010033011|110010033011|150|"Block Group 1, Census Tract 33.01, District of Columbia, District of Columbia"|00|11|001|003301|1
15000US110010033012|110010033012|150|"Block Group 2, Census Tract 33.01, District of Columbia, District of Columbia"|00|11|001|003301|2
15000US110010033013|110010033013|150|"Block Group 3, Census Tract 33.01, District of Columbia, District of Columbia"|00|11|001|003301|3
15000US110010033021|110010033021|150|"Block Group 1, Census Tract 33.02, District of Columbia, District of Columbia"|00|11|001|003302|1
15000US110010033022|110010033022|150|"Block Group 2, Census Tract 33.02, District of Columbia, District of Columbia"|00|11|001|003302|2
15000US110010034002|110010034002|150|"Block Group 2, Census Tract 34, District of Columbia, District of Columbia"|00|11|001|003400|2
15000US110010034003|110010034003|150|"Block Group 3, Census Tract 34, District of Columbia, District of Columbia"|00|11|001|003400|3
15000US110010034004|110010034004|150|"Block Group 4, Census Tract 34, District of Columbia, District of Columbia"|00|11|001|003400|4
15000US110010035001|110010035001|150|"Block Group 1, Census Tract 35, District of Columbia, District of Columbia"|00|11|001|003500|1
15000US110010035002|110010035002|150|"Block Group 2, Census Tract 35, District of Columbia, District of Columbia"|00|11|001|003500|2
15000US110010036001|110010036001|150|"Block Group 1, Census Tract 36, District of Columbia, District of Columbia"|00|11|001|003600|1
15000US110010037001|110010037001|150|"Block Group 1, Census Tract 37, District of Columbia, District of Columbia"|00|11|001|003700|1
15000US110010038001|110010038001|150|"Block Group 1, Census Tract 38, District of Columbia, District of Columbia"|00|11|001|003800|1
15000US110010038002|110010038002|150|"Block Group 2, Census Tract 38, District of Columbia, District of Columbia"|00|11|001|003800|2
15000US110010039001|110010039001|150|"Block Group 1, Census Tract 39, District of Columbia, District of Columbia"|00|11|001|003900|1
15000US110010039002|110010039002|150|"Block Group 2, Census Tract 39, District of Columbia, District of Columbia"|00|11|001|003900|2
15000US110010040011|110010040011|150|"Block Group 1, Census Tract 40.01, District of Columbia, District of Columbia"|00|11|001|004001|1
15000US110010040012|110010040012|150|"Block Group 2, Census Tract 40.01, District of Columbia, District of Columbia"|00|11|001|004001|2
15000US110010040013|110010040013|150|"Block Group 3, Census Tract 40.01, District of Columbia, District of Columbia"|00|11|001|004001|3
15000US110010040021|110010040021|150|"Block Group 1, Census Tract 40.02, District of Columbia, District of Columbia"|00|11|001|004002|1
15000US110010040022|110010040022|150|"Block Group 2, Census Tract 40.02, District of Columbia, District of Columbia"|00|11|001|004002|2
