stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
47.6673546,,-122.166077,72060,,,,NE 70TH PL & 132ND AVE NE,0,19
47.6635475,,-122.204849,68875,,,,LKVIEW DR NE & NE 64TH ST,0,19
47.5651703,,-122.402946,39540,,,,55TH AVE SW & SW GENESEE ST,0,21
47.4522896,,-122.173851,59510,,,,SE 168TH ST & 126TH AVE SE,0,24
47.675251,,-122.169792,73890,,,,NE 80TH ST & 128TH AVE NE,0,19
47.762722,,-122.312531,77920,,,,15TH AVE NE & 24TH AVE NE,0,18
47.6555138,,-122.332314,26980,,,,N 40TH ST & BAGLEY AVE N,0,21
47.6687393,,-122.390068,18750,,,,NW MARKET ST & 26TH AVE NW,0,21
47.6902733,,-122.290062,37655,,,,NE 85TH ST & 35TH AVE NE,0,21
47.690258,,-122.285637,37650,,,,NE 85TH ST & 40TH AVE NE,0,21
47.5242996,,-121.88002,64415,,,,SNOQUALMIE PKWY & SE DOUGLAS ST,0,40
47.6061325,,-122.321152,12860,,,,JEFFERSON ST & BROADWAY,0,21
47.5356331,,-122.31559,79569,,,,EAST MARGINAL WAY S & S WEBSTER ST,0,22
47.5334816,,-122.311684,79562,,,,EAST MARGINAL WAY S & 16TH AVE S,0,22
47.4875526,,-122.258301,79560,,,,MARTIN L KING JR WAY S & S 129TH ST,0,24
47.6740265,,-122.202194,72201,,,,STATE ST & 2ND AVE S,0,19
47.600441,,-122.140152,68650,,,,LK HILLS BLVD & SE 12TH PL,0,19
47.5030212,,-122.176682,46600,,,,NE 12TH ST & LYNNWOOD AVE NE,0,24
47.6536369,,-122.344139,7485,,,,BRIDGE WAY N & ALBION PL N,0,21
47.4876633,,-122.104881,44968,,,,SE 128TH ST & 177TH PL SE,0,40
47.4879036,,-122.111618,44969,,,,SE 128TH ST & 172ND AVE SE,0,40
47.4019661,,-122.302711,50440,,,,S 223RD ST & 24TH AVE S,0,24
47.6183434,,-122.285248,2890,,,,MADRONA DR & MADRONA PL E,0,21
47.4228783,,-122.320259,50330,,,,S 200TH ST & DES MOINES MEMORI DR S,0,24
47.447464,,-122.460594,47240,,,,VASHON HWY SW & SW BANK RD,0,39
47.5999718,,-122.330574,1450,,,,S MAIN ST & 2 AVE EXT S,0,1
47.5999718,,-122.329826,1451,,,,S MAIN ST & 3RD AVE S,0,1
47.6940155,,-122.366119,28060,,,,8TH AVE NW & NW 90TH ST,0,21
47.6113968,,-122.337502,1108,,,,WESTLAKE TNNL STA,0,1
47.6117249,,-122.336708,1109,,,,WESTLAKE TNNL STA,0,1
47.5248985,,-122.376541,22600,,,,35TH AVE SW & SW TRENTON ST,0,21
47.2866096,,-122.221268,58511,,,,F ST SE & 25TH ST SE,0,24
47.6496773,,-122.349861,26510,,,,FREMONT AVE N & N 34TH ST,0,21
47.6622391,,-122.405655,31547,,,,TEXAS WAY & W GOVERNMENT WAY,0,21
47.6041412,,-122.335014,1890,,,,MARION ST & 1ST AVE,0,1
47.6908684,,-122.307518,38235,,,,LK CITY WAY NE & 20TH AVE NE,0,21
47.697731,,-122.305481,38230,,,,LK CITY WAY NE & NE 95TH ST,0,21
47.6901016,,-122.365845,28600,,,,8TH AVE NW & NW 84TH ST,0,21
47.7412872,,-122.327477,77784,,,,NE 155TH ST & 2ND AVE NE,0,18
47.7414207,,-122.326767,77785,,,,NE 155TH ST & 3RD AVE NE,0,18
47.741787,,-122.323608,77780,,,,5TH AVE NE & NE 155TH ST,0,18
47.6323776,,-122.227989,73009,,,,84TH AVE NE & NE 24TH ST,0,19
47.7535896,,-122.05278,77072,,,,NE WOODINVILLE DUVAL RD & 212TH AVE NE,0,40
47.7548904,,-122.040443,77073,,,,NE WOODINVILLE DUVAL RD & NE 175TH ST,0,40
47.6996002,,-122.164452,81552,,,,132ND AVE NE & NE 110TH PL,0,19
47.7537613,,-122.074783,77071,,,,NE WOODINVILLE DUVAL RD & 197TH AVE NE,0,40
47.7010956,,-122.164413,81554,,,,132ND AVE NE & NE 112TH ST,0,19
47.7437668,,-122.008781,77074,,,,NE WOODINVILLE DUVAL RD & WEST SNOQUALMIE V RD NE,0,40
47.7551918,,-122.080948,77075,,,,NE WOODINVILLE DUVAL RD & AVONDALE RD NE,0,40
47.4776306,,-122.148117,54115,,,,144TH AVE SE & SE 140TH ST,0,24
47.6837578,,-122.3554,5830,,,,GREENWOOD AVE N & N 76TH ST,0,21
47.6322174,,-122.320114,11250,,,,10TH AVE E & E GALER ST,0,21
47.5656319,,-122.09787,65030,,,,WEST LK SAMMAMISH PKWY SE & 182ND AVE SE,0,19
47.4824257,,-122.285782,61000,,,,TUKWILA INTL BLVD & S 133RD ST,0,24
47.5639381,,-122.095779,65034,,,,WEST LK SAMMAMISH PKWY SE & 184TH AVE SE,0,19
47.5586166,,-122.085548,65039,,,,WEST LK SAMMAMISH PKWY SE & 192ND AVE SE,0,19
47.5613708,,-122.089005,65038,,,,WEST LK SAMMAMISH PKWY SE & 188TH AVE SE,0,19
47.5504379,,-122.381996,19000,,,,FAUNTLEROY WAY SW & SW JUNEAU ST,0,21
47.5685081,,-122.167648,64780,,,,SE NEWPORT WAY & 129TH PL SE,0,19
47.5070267,,-122.179359,56631,,,,NE 16TH ST & KIRKLAND AVE NE,0,24
47.5107422,,-122.260483,56320,,,,RENTON AVE S & VICTOR ST,0,21
47.7605171,,-122.034912,77112,,,,NE WOODINVILLE DUVAL RD & 228TH AVE NE,0,40
47.6682968,,-122.300713,23915,,,,25TH AVE NE & NE 55TH ST,0,21
47.723156,,-122.164261,74783,,,,132ND AVE NE & NE 136TH PL,0,19
47.7268486,,-122.164124,74782,,,,132ND AVE NE & NE 140TH ST,0,19
47.671875,,-122.300743,23910,,,,25TH AVE NE & NE 60TH ST,0,21
47.7609673,,-122.037277,77114,,,,NE WOODINVILLE DUVAL RD & 228TH AVE NE,0,40
47.7741203,,-122.28968,82352,,,,40TH PL NE & 35TH AVE NE,0,19
47.4591408,,-122.352608,52420,,,,14TH AVE SW & SW 160TH ST,0,24
47.7604256,,-122.035072,77116,,,,NE WOODINVILLE DUVAL RD & 228TH AVE NE,0,40
47.5947762,,-122.287697,27200,,,,LKSIDE AVE S & S CHARLES ST,0,21
47.5398483,,-122.03968,64568,,,,NW GILMAN BLVD & RAINIER BLVD N,0,19
47.5784149,,-122.292671,11720,,,,S MCCLELLAN ST & 31ST AVE S,0,21
47.54562,,-122.061302,64564,,,,NW GILMAN BLVD & 17TH AVE NW,0,19
47.5561295,,-122.047684,64565,,,,SE 51ST ST & 220TH AVE SE,0,19
47.5457039,,-122.0196,64566,,,,ISSAQUAH HLND P&R,0,19
47.5536613,,-122.04718,64567,,,,220TH AVE SE & SE 56TH ST,0,19
47.6236725,,-122.201759,69000,,,,BELLEVUE WAY NE & NE 15TH ST,0,19
47.5455017,,-122.019585,64561,,,,ISSAQUAH HLND P&R,0,19
47.5457573,,-122.061508,64562,,,,NW GILMAN BLVD & 17TH AVE NW,0,19
47.6279526,,-122.135902,74525,,,,NE 20TH ST & NE BELLEVUE REDMOND RD,0,19
47.6279488,,-122.144287,74524,,,,NE 20TH ST & 148TH AVE NE,0,19
47.6279716,,-122.147514,74526,,,,NE 20TH ST & 148TH AVE NE,0,19
47.6418648,,-122.196182,74520,,,,108TH AVE NE & NORTHUP WAY,0,19
47.7126274,,-122.179955,74250,,,,120TH AVE NE & TOTEM LK WAY,0,19
47.6360588,,-122.322449,25510,,,,LKVIEW BLVD E & E HOWE ST,0,21
47.6280022,,-122.150139,74528,,,,NE 20TH ST & 140TH AVE NE,0,19
47.3865967,,-122.233727,80600,,,,W JAMES ST & 1ST AVE N,0,24
47.7484474,,-122.345573,75780,,,,AURORA AVE N & N 165TH ST,0,18
47.4815445,,-122.098198,54010,,,,SE 135TH ST & 182ND AVE SE,0,40
47.6555977,,-122.339661,17360,,,,N 40TH ST & ASHWORTH AVE N,0,21
47.6062431,,-122.30323,12780,,,,E JEFFERSON ST & 23RD AVE,0,21
47.6272392,,-122.34243,18359,,,,DEXTER AVE N & ALOHA ST,0,21
47.6265526,,-122.333542,10325,,,,FAIRVIEW AVE N & VALLEY ST,0,21
47.6850815,,-122.186172,70578,,,,116TH AVE NE & NE 94TH ST,0,19
47.6323929,,-122.361282,2770,,,,W GALER ST & 3RD AVE W,0,21
47.624939,,-122.207115,70570,,,,100TH AVE NE & NE 16TH ST,0,19
47.6757965,,-122.321358,16410,,,,NE 65TH ST & NE RAVENNA BLVD,0,21
47.7119675,,-122.334152,16940,,,,MERIDIAN AVE N & N 115TH ST,0,21
47.656868,,-122.313354,9142,,,,UNIVERSITY WAY NE & NE 41ST ST,0,21
47.6557617,,-122.318512,9140,,,,UNIVERSITY BRIDGE & NE 40TH ST,0,21
47.6506004,,-122.322151,9141,,,,EASTLAKE AVE E & HARVARD AVE E,0,21
47.6752434,,-122.319946,16419,,,,8TH AVE NE & NE 64TH ST,0,21
47.5096626,,-122.253433,7970,,,,64TH AVE S & S RYAN ST,0,21
47.6562881,,-122.313667,9145,,,,NE CAMPUS PKWY & UNIVERSITY WAY NE,0,21
47.566021,,-122.325943,42188,,,,S INDUSTRIAL WAY & 6TH AVE S,0,21
47.6346397,,-122.279854,12250,,,,E MADISON ST & 41ST AVE E,0,21
47.5662193,,-122.325165,42187,,,,S INDUSTRIAL WAY & 6TH AVE S,0,21
47.6800423,,-122.163811,81532,,,,132ND AVE NE & NE 85TH ST,0,19
47.6168938,,-122.302711,35840,,,,23RD AVE & E OLIVE ST,0,21
47.7473717,,-122.183167,70318,,,,120TH AVE NE & 118TH AVE NE,0,19
47.4830627,,-122.30233,53200,,,,24TH AVE S & S 134TH ST,0,24
47.7170639,,-122.283829,9720,,,,SAND PT WAY NE & BARTLETT AVE NE,0,21
47.7564049,,-122.180206,70312,,,,BRICKYARD RD NE & NE WOODINVILLE DR,0,19
47.7543831,,-122.180023,70313,,,,BRICKYARD RD NE & WOODCREST DR NE,0,19
47.7412415,,-122.18882,70310,,,,JUANITA WOODINVIL WAY NE & 115TH AVE NE,0,19
47.7562485,,-122.180405,70311,,,,BRICKYARD RD NE & E RIVERSIDE DR,0,19
47.7543526,,-122.179794,70314,,,,BRICKYARD RD NE & WOODCREST DR NE,0,19
47.751606,,-122.179176,70315,,,,BRICKYARD RD NE & NE 170TH PL,0,19
47.5209465,,-122.358269,21320,,,,DELRIDGE WAY SW & SW BARTON ST,0,21
47.5392532,,-122.360817,21450,,,,DELRIDGE WAY SW & SW MYRTLE ST,0,21
47.5745163,,-122.226318,63515,,,,SE 40TH ST & ISLAND CREST WAY,0,19
47.5371323,,-122.376694,22980,,,,35TH AVE SW & SW OTHELLO ST,0,21
47.4834938,,-122.250404,79555,,,,MARTIN L KING JR WAY S & 68TH AVE S,0,24
47.5989799,,-122.327774,843,,,,5TH AVE S & S JACKSON ST,0,21
47.7412262,,-122.353317,75120,,,,DAYTON AVE N & N 155TH ST,0,18
47.5772667,,-122.310219,3460,,,,BEACON AVE S & S STEVENS ST,0,21
47.675705,,-122.302422,37400,,,,NE 65TH ST & 23RD AVE NE,0,21
47.5422211,,-122.272736,8890,,,,RAINIER AVE S & S HOLLY ST,0,21
47.6127167,,-122.320862,41982,,,,BROADWAY AVE & E UNION ST,0,21
47.6450424,,-122.409721,20580,,,,WEST VIEWMONT WAY W & W ARMOUR ST,0,21
47.6148148,,-122.320892,41980,,,,BROADWAY AVE & E PINE ST,0,21
47.6089592,,-122.320862,41986,,,,BROADWAY AVE & E COLUMBIA ST,0,21
47.6108475,,-122.320862,41984,,,,BROADWAY AVE & MADISON ST,0,21
47.6018639,,-122.318115,41989,,,,BOREN AVE & E YESLER WAY,0,21
47.605278,,-122.320847,41988,,,,BROADWAY AVE & TERRACE ST,0,21
47.3646927,,-122.087379,62106,,,,TIMBERLANE WAY SE & SE 265TH ST,0,40
47.6335754,,-122.357094,41320,,,,QUEEN ANNE AVE N & W GARFIELD ST,0,21
47.3152008,,-122.213249,80862,,,,8TH ST NE & HARVEY RD NE,0,24
47.7024956,,-122.360397,40058,,,,HOLMAN RD NW & 3RD AVE NW,0,21
47.7004433,,-122.364426,40056,,,,HOLMAN RD NW & 7TH AVE NW,0,21
47.6984406,,-122.368385,40054,,,,HOLMAN RD NW & 9TH AVE NW,0,21
47.696434,,-122.372337,40052,,,,HOLMAN RD NW & 13TH AVE NW,0,21
47.6949272,,-122.375069,40050,,,,HOLMAN RD NW & MARY AVE NW,0,21
47.6498604,,-122.34967,26860,,,,FREMONT AVE N & N 34TH ST,0,21
47.3605995,,-122.085594,62102,,,,192ND AVE SE & SE 269TH ST,0,40
47.6765823,,-122.12381,71951,,,,NE 83RD ST & 164TH AVE NE,0,19
47.6739082,,-122.121231,71950,,,,SR 202 & NE 79TH ST,0,19
47.6767197,,-122.123947,71954,,,,NE 83RD ST & 161ST AVE NE,0,19
47.5844803,,-122.375107,32640,,,,HARBOR AVE SW & FAIRMOUNT AVE SW,0,21
47.5968399,,-122.182884,68669,,,,118TH AVE SE & MERCER SLGH BLDG,0,19
47.6017494,,-122.138443,68660,,,,LK HILLS BLVD & 151ST AVE SE,0,19
47.5430946,,-122.394272,33100,,,,48TH AVE SW & SW HOLLY ST,0,21
47.6689262,,-122.366081,28470,,,,8TH AVE NW & NW MARKET ST,0,21
47.6054649,,-122.331863,1590,,,,MARION ST & 4TH AVE,0,1
47.4826469,,-122.093788,54005,,,,SE 133RD PL & 186TH AVE SE,0,40
47.4814644,,-122.095253,54000,,,,SE 135TH ST & 184TH AVE SE,0,40
47.2066345,,-122.008453,58580,,,,GRIFFIN AVE & FARRELLY ST,0,40
47.4874191,,-122.095413,54002,,,,LK KATHLEEN RD SE & SE 128TH ST,0,40
47.4872475,,-122.095619,54003,,,,LK KATHLEEN RD SE & SE 128TH ST,0,40
47.4668083,,-122.33548,48496,,,,SW 152ND ST & 2ND AVE SW,0,24
47.3725014,,-122.171799,62178,,,,SE 256TH ST & 127TH AVE SE,0,24
47.5451202,,-122.329689,45970,,,,4TH AVE S & S MICHIGAN ST,0,21
47.6923637,,-122.398811,17952,,,,GOLDEN GDNS DR NW & NW 87TH ST,0,21
47.6939163,,-122.399483,17951,,,,LOYAL AVE NW & GOLDEN GDNS DR NW,0,21
47.3724823,,-122.162018,62172,,,,SE 256TH ST & 135TH AVE SE,0,24
47.3795128,,-122.16552,62175,,,,132ND AVE SE & SE 248TH ST,0,24
47.6758423,,-122.304077,38000,,,,NE 65TH ST & RAVENNA AVE NE,0,21
47.6172333,,-122.155518,67520,,,,NE 8TH ST & 140TH AVE NE,0,19
47.6613808,,-122.395309,31520,,,,W GOVERNMENT WAY & 29TH AVE W,0,21
47.4450798,,-122.33387,47580,,,,1ST AVE S & S 176TH ST,0,24
47.329464,,-122.28775,85921,,,,S 304TH ST & 38TH AVE S,0,24
47.3295555,,-122.292221,85922,,,,S 304TH ST & 32ND AVE S,0,24
47.6559982,,-122.282654,29070,,,,42ND AVE NE & NE 38TH ST,0,21
47.4704666,,-122.339294,47725,,,,SW 148TH ST & 4TH AVE SW,0,24
47.5354881,,-122.315056,79561,,,,EAST MARGINAL WAY S & 14TH AVE S,0,22
47.6616173,,-122.325005,27050,,,,LATONA AVE NE & NE 45TH ST,0,21
47.6959763,,-122.31749,82167,,,,ROOSEVELT WAY NE & NE 92ND ST,0,21
47.7340317,,-122.313156,82160,,,,NE 145TH ST & 15TH AVE NE,0,20
47.5321884,,-122.346695,51780,,,,HIGHLAND PK WAY SW & SW KENYON ST,0,21
47.6038055,,-122.333839,482,,,,COLUMBIA ST & 2ND AVE,0,1
47.6049919,,-122.333565,480,,,,3RD AVE & MARION ST,0,1
47.6649513,,-122.353851,6460,,,,PHINNEY AVE N & N 50TH ST,0,21
47.6281891,,-122.289093,12410,,,,E MADISON ST & 33RD AVE E,0,21
47.5813713,,-122.334305,15375,,,,1ST AVE S & S STACY ST,0,21
47.3702393,,-122.283951,50787,,,,REITH RD & 38TH AVE S,0,24
47.5603828,,-122.270798,35000,,,,50TH AVE S & S ALASKA ST,0,21
47.5307541,,-122.288246,31030,,,,BEACON AVE S & S MONROE ST,0,21
47.3786736,,-122.274376,50781,,,,REITH RD & LK FENWICK RD S,0,24
47.6767578,,-122.119705,73630,,,,NE 83RD ST & 166TH AVE NE,0,19
47.5572624,,-122.386993,20060,,,,CALIFORNIA AVE SW & SW HUDSON ST,0,21
47.6786461,,-122.12149,73635,,,,SR 202 & NE 85TH ST,0,19
47.6783142,,-122.121696,73636,,,,SR 202 & NE 85TH ST,0,19
47.6744919,,-122.121506,73637,,,,164TH AVE NE & NE 80TH ST,0,19
47.6254387,,-122.366615,19490,,,,ELLIOTT AVE W & W MERCER ST,0,21
47.6393242,,-122.357025,3920,,,,QUEEN ANNE AVE N & W MCGRAW ST,0,21
47.5477676,,-122.260201,34710,,,,SEWARD PK AVE S & S HAWTHORNE RD,0,21
47.5589142,,-122.285484,8300,,,,RAINIER AVE S & S EDMUNDS ST,0,21
47.6825409,,-122.099495,72540,,,,AVONDALE RD NE & 180TH AVE NE,0,19
47.645462,,-122.317177,25610,,,,BOYER AVE E & E HAMLIN ST,0,21
47.673645,,-122.266251,9930,,,,SAND PT WAY NE & NE 62ND ST,0,21
47.6749573,,-122.146187,73945,,,,REDMOND WAY & 145TH AVE NE,0,19
47.7742462,,-122.336708,16770,,,,N 200TH ST & BURKE AVE N,0,18
47.5950127,,-122.387665,32710,,,,ALKI AVE SW & SW CALIFORNIA PL,0,21
47.5280495,,-122.360558,22165,,,,DELRIDGE WAY SW & SW THISTLE ST,0,21
47.537838,,-122.36055,22160,,,,SW ORCHARD ST & DELRIDGE WAY SW,0,21
47.723175,,-122.344604,43110,,,,N 130TH ST & AURORA AVE N,0,21
47.7372894,,-122.249779,69561,,,,JUANITA DR NE & NE 153RD PL,0,19
47.5924034,,-122.201172,69250,,,,104TH AVE SE & SE 20TH ST,0,19
47.7441292,,-122.249832,69560,,,,JUANITA DR NE & NE 160TH ST,0,19
47.2782898,,-122.250046,81126,,,,MILWAUKEE BLVD S & WARDE ST,0,24
47.7279472,,-122.239983,69565,,,,NE 141ST ST & 75TH AVE NE,0,19
47.6044998,,-122.2967,43778,,,,MARTIN L KING JR WAY & E ALDER ST,0,21
47.5953522,,-122.297516,43770,,,,MARTIN L KING JR WAY S & S DEARBORN ST,0,21
47.6426125,,-122.305725,25740,,,,WEST MONTLAKE PL E & E LOUISA ST,0,21
47.566864,,-122.180138,65570,,,,119TH AVE SE & COAL CREEK PKWY SE,0,19
47.6102257,,-122.203156,82832,,,,MAIN ST & 103RD AVE NE,0,19
47.6102066,,-122.199585,82830,,,,MAIN ST & 106TH AVE NE,0,19
47.4933319,,-122.29924,49510,,,,MILITARY RD S & S 123RD ST,0,24
47.3672485,,-122.460526,46822,,,,SW 264TH ST & 99TH AVE SW,0,39
47.5389099,,-122.29705,46090,,,,S MYRTLE ST & BEACON AVE S,0,21
47.4932823,,-122.175148,46720,,,,MONROE AVE NE & NE 7TH PL,0,24
47.7341843,,-122.331932,75330,,,,N 145TH ST & CORLISS AVE N,0,20
47.5099907,,-122.339363,48290,,,,4TH AVE SW & SW 104TH ST,0,24
47.533905,,-122.376724,23000,,,,35TH AVE SW & SW IDA ST,0,21
47.7141991,,-122.291313,26090,,,,35TH AVE NE & 33RD PL NE,0,21
47.6205063,,-122.31282,11440,,,,15TH AVE E & E THOMAS ST,0,21
47.3810043,,-122.233368,57209,,,,W GOWE ST & 1ST AVE S,0,24
47.3779678,,-122.217987,57208,,,,C A REITEN RD & E SEATTLE ST,0,24
47.3687592,,-122.209656,57207,,,,WOODLAND WAY S & S 262ND PL,0,24
47.3667259,,-122.209396,57206,,,,WOODLAND WAY S & S 262ND PL,0,24
47.3644485,,-122.209435,57205,,,,WOODLAND WAY S & S 265TH ST,0,24
47.3628044,,-122.202293,57204,,,,104TH AVE SE & SE 267TH ST,0,24
47.3663063,,-122.202362,57203,,,,104TH AVE SE & SE 260TH ST,0,24
47.3687553,,-122.191559,57202,,,,KENT KANGLEY RD & 114TH AVE SE,0,24
47.3680878,,-122.189682,57201,,,,KENT KANGLEY RD & 114TH AVE SE,0,24
47.4120979,,-122.196976,57200,,,,108TH AVE SE & SE 212TH ST,0,24
47.5941391,,-122.316742,3580,,,,S CHARLES ST & GOLF DR S,0,21
47.6226501,,-122.1325,68420,,,,156TH AVE NE & NE 15TH PL,0,19
47.3723335,,-122.230156,58000,,,,CENTRAL AVE S & S 259TH ST,0,24
47.5005226,,-122.201187,46541,,,,PARK AVE N & LOGAN AVE N,0,24
47.4667511,,-122.355728,52522,,,,SW 152ND ST & 16TH AVE SW,0,24
47.5606575,,-122.289024,36720,,,,S ALASKA ST & 35TH AVE S,0,21
47.6165504,,-122.335388,900,,,,VIRGINIA ST & 9TH AVE,0,21
47.4562187,,-122.254272,60430,,,,ANDOVER PARK W & STRANDER BLVD,0,24
47.6206741,,-122.307243,13330,,,,19TH AVE E & E THOMAS ST,0,21
47.4581604,,-122.253845,60435,,,,BAKER BLVD & ANDOVER PARK W,0,24
47.4565849,,-122.270416,80290,,,,51ST AVE S & S 164TH ST,0,24
47.6489487,,-122.323196,9550,,,,EASTLAKE AVE E & E ALLISON ST,0,21
47.4937019,,-122.339226,53920,,,,4TH AVE SW & SW 122ND ST,0,24
47.4918518,,-122.339249,53925,,,,4TH AVE SW & SW 124TH ST,0,24
47.6640472,,-122.093681,62341,,,,NE 65TH ST & 180TH AVE NE,0,19
47.7567825,,-122.15139,75995,,,,WOODINVILLE P&R,0,19
47.2182236,,-122.090553,58912,,,,AUBURN-ENUMCLAW RD & 188TH AVE SE,0,40
47.2178535,,-122.090317,58910,,,,AUBURN-ENUMCLAW RD & 188TH AVE SE,0,40
47.4887619,,-122.333923,48398,,,,1ST AVE S & SW 128TH ST,0,24
47.4922447,,-122.333885,48390,,,,1ST AVE S & SW 124TH ST,0,24
47.5448723,,-122.38768,20130,,,,FAUNTLEROY WAY SW & CALIFORNIA AVE SW,0,21
47.7507629,,-122.161255,75999,,,,NE 171ST ST & 133RD AVE NE,0,19
47.5453949,,-122.305977,45730,,,,SWIFT AVE S & S EDDY ST,0,21
47.5212326,,-122.364647,39990,,,,25TH AVE SW & SW BARTON ST,0,21
47.3746681,,-122.024559,99296,,,,MAPLE VALLY - BLA RD SE & SE 253RD PL,0,40
47.3830757,,-122.0317,99297,,,,MAPLE VALLY - BLA RD SE & SE 244TH ST,0,40
47.3618774,,-122.020935,99294,,,,MAPLE VALLY - BLA RD SE & SE KENT-KANGLEY RD,0,40
47.3678551,,-122.022224,99295,,,,MAPLE VALLY - BLA RD SE & SE 261ST PL,0,40
47.5302048,,-122.033012,80479,,,,2ND AVE NE & E SUNSET WAY,0,19
47.3224716,,-122.316544,80474,,,,S 312TH ST & 13TH AVE S,0,24
47.3224869,,-122.320839,80476,,,,S 312TH ST & 10TH AVE S,0,24
47.3200912,,-122.304214,80477,,,,23RD AVE S & S 314TH ST,0,24
47.3224258,,-122.308571,80470,,,,S 312TH ST & 20TH AVE S,0,24
47.3224716,,-122.313187,80472,,,,S 312TH ST & PACIFIC HWY S,0,24
47.5588684,,-122.085716,64591,,,,WEST LK SAMMAMISH PKWY SE & 192ND AVE SE,0,19
47.4892845,,-122.174797,45010,,,,SAXON CT & NE 4TH ST,0,24
47.559597,,-122.323364,41040,,,,AIRPT WAY S & S EDMUNDS ST,0,21
47.7743721,,-122.289665,81340,,,,40TH PL NE & 37TH AVE NE,0,19
47.5673714,,-122.023003,81615,,,,SE KLAHANIE BLVD & 239TH PL SE,0,19
47.7411575,,-122.315315,77620,,,,NE 155TH ST & 12TH AVE NE,0,18
47.743969,,-122.184906,99746,,,,JUANITA WOODINVIL WAY NE & NE 163RD PL,0,19
47.6465454,,-122.164589,81612,,,,132ND AVE NE & NE 40TH ST,0,19
47.5376701,,-122.212456,63160,,,,E MERCER WAY & SE 72ND ST,0,19
47.6376953,,-122.301613,29248,,,,24TH AVE E & E NEWTON ST,0,21
47.6350021,,-122.301674,29249,,,,24TH AVE E & BOYER AVE E,0,21
47.6687431,,-122.379234,29710,,,,NW MARKET ST & 17TH AVE NW,0,21
47.6400261,,-122.302177,29247,,,,24TH AVE E & E MCGRAW ST,0,21
47.6429634,,-122.30294,29245,,,,EAST MONTLAKE PL E & E ROANOKE ST,0,21
47.6505089,,-122.30735,29242,,,,NE PACIFIC PL & NE PACIFIC ST,0,21
47.6505089,,-122.305916,29243,,,,NE PACIFIC PL & NE PACIFIC ST,0,21
47.6522484,,-122.311203,29240,,,,NE PACIFIC ST & 15TH AVE NE,0,21
47.650074,,-122.306847,29241,,,,NE PACIFIC ST & NE PACIFIC PL,0,21
47.5905418,,-122.386963,37090,,,,SW ATLANTIC ST & 44TH AVE SW,0,21
47.5979156,,-122.292519,11860,,,,31ST AVE S & S KING ST,0,21
47.6496925,,-122.11174,71540,,,,WEST LK SAMMAMISH PKWY NE & NE 45TH ST,0,19
47.3897362,,-122.323898,48870,,,,MARINE VIEW DR S & S 236TH ST,0,24
47.6508865,,-122.116028,71542,,,,WEST LK SAMMAMISH PKWY NE & NE BELLEVUE REDMOND RD,0,19
47.65242,,-122.116898,71544,,,,WEST LK SAMMAMISH PKWY NE & NE 48TH ST,0,19
47.6312294,,-122.096481,71230,,,,NE 24TH ST & 182ND AVE NE,0,19
47.5712929,,-122.365234,15140,,,,SW SPOKANE ST & 26TH AVE SW,0,21
47.450264,,-122.170036,59530,,,,128TH AVE SE & SE 170TH ST,0,24
47.7662277,,-122.169304,76012,,,,NE 192ND PL & NE HOLLYHILLS DR,0,19
47.7545853,,-122.165833,76010,,,,SR 202 & 131ST AVE NE,0,19
47.7747078,,-122.183403,76017,,,,NORTH CREEK PKWY N & 120TH AVE NE,0,19
47.7720032,,-122.187241,76015,,,,NORTH CREEK PKWY & NE 195TH ST,0,19
47.7587585,,-122.164589,76014,,,,SR 522 & 132ND AVE NE,0,19
47.5683937,,-122.402908,39520,,,,55TH AVE SW & SW ANDOVER ST,0,21
47.5222473,,-122.362022,31736,,,,SW BARTON PL & 22ND AVE SW,0,21
47.5209465,,-122.365776,31731,,,,26TH AVE SW & SW BARTON ST,0,21
47.519413,,-122.365807,31730,,,,26TH AVE SW & SW CAMBRIDGE ST,0,21
47.6168594,,-122.348297,1690,,,,3RD AVE & VINE ST,0,21
47.6758537,,-122.278206,37890,,,,NE 65TH ST & 47TH AVE NE,0,21
47.6909943,,-122.290581,37670,,,,NE 86TH ST & 35TH AVE NE,0,21
47.6049309,,-122.324089,12880,,,,JEFFERSON ST & 9TH AVE,0,21
47.4258003,,-122.324951,50310,,,,8TH AVE S & S 198TH ST,0,24
47.7268829,,-122.312561,39290,,,,15TH AVE NE & NE 135TH ST,0,21
47.5991249,,-122.328033,1471,,,,S JACKSON ST & 5TH AVE S,0,71
47.6034698,,-122.130928,68502,,,,156TH AVE SE & LK HILLS BLVD,0,19
47.6452293,,-122.132187,68501,,,,156TH AVE NE & NE 40TH ST,0,19
47.3871994,,-122.301849,47260,,,,HIGHLINE CC & S 240TH ST,0,24
47.698555,,-122.366135,28040,,,,8TH AVE NW & NW 95TH ST,0,21
47.5427551,,-122.299637,30950,,,,BEACON AVE S & S HOLLY ST,0,21
47.5099602,,-122.388206,22370,,,,MARINE VIEW DR SW & SW 104TH ST,0,21
47.6594582,,-122.391121,31190,,,,GILMAN AVE W & W JAMESON ST,0,21
47.6212959,,-122.347504,4220,,,,5TH AVE N & BROAD ST,0,21
47.415741,,-122.33532,48740,,,,1ST AVE S & SW 208TH ST,0,24
47.6128082,,-122.344826,25,,,,BLANCHARD ST & 1ST AVE,0,1
